IDREGION	RBD	ALUMNOS	DDCIA	RURALIDAD	GRUPO	LEN	MAT	NAT
4	13632	29	PS	U	D			
4	13633	23	PS	U	D			
4	13637	24	PS	U	C			
5	14201	94	PS	U	C			
5	14210	64	PS	U	C			
5	14211	33	PS	U	C			
5	14212	36	PS	U	B			
5	14213	27	MD	U	B			
5	14217	19	PP	U	E			
5	14224	5	PP	U	E			
5	14232	25	PS	U	B			
5	14233	28	PS	U	C			
5	14234	11	PS	U	C			
5	14237	40	PS	U	C			
5	14240	4	PS	U	C			
5	14247	8	PP	U	D			
5	14249	17	PP	U	E			
5	14260	15	PP	U	D			
5	14265	22	PS	U	D			
5	14266	27	PS	U	B			
5	14270	26	PS	U	C			
5	14280	27	PP	U	E			
5	14288	36	PS	U	D			
5	14289	42	PS	U	C			
5	14299	35	PS	U	C			
5	14304	6	PS	U	B			
5	14307	2	PS	U	B			
5	14308	22	PS	U	C			
5	14313	38	PS	U	C			
5	14314	35	PS	U	D			
5	14315	11	PS	U	C			
5	14316	11	PS	U	D			
5	14323	27	PS	U	C			
5	14324	3	PP	U	E			
5	14328	121	PS	U	D			
5	14330	20	PS	U	B			
5	14331	16	PS	U	B			
5	14332	24	PS	U	D			
5	14334	80	PP	U	E			
5	14348	75	PS	U	C			
5	14351	28	PS	U	C			
5	14359	111	PS	U	D			
5	14363	79	PS	U	D			
5	14364	11	PS	U	A			
5	14365	17	PS	U	C			
5	14372	54	PS	U	C			
5	14373	28	PS	U	C			
5	14375	66	PS	U	C			
5	14376	28	PS	U	C			
5	14377	14	PP	U	E			
5	14379	32	PP	U	E			
5	14380	3	PP	U	E			
5	14381	8	PP	U	D			
5	14387	46	PS	U	C			
5	14395	45	PS	U	C			
5	14396	29	PS	U	C			
5	14397	35	PS	U	B			
5	14402	13	PP	U	D			
5	14412	12	PS	U	D			
5	14413	40	PS	U	C			
5	14414	26	PS	U	D			
5	14416	68	PS	U	D			
5	14418	11	PS	U	C			
5	14420	18	PS	U	C			
5	14452	29	PS	U	D			
5	14453	23	PS	U	C			
5	14466	31	PP	U	E			
5	14476	21	PP	U	E			
5	14479	45	MD	U	B			
5	14482	30	PS	U	C			
5	14487	20	PS	U	C			
5	14490	66	PS	U	C			
5	14494	24	PS	U	D			
5	14498	20	PP	U	E			
5	14502	18	PP	U	E			
5	14504	25	PS	U	B			
5	14506	73	PS	U	D			
5	14507	21	PS	U	C			
5	14510	54	PS	U	D			
5	14511	21	PS	U	B			
5	14514	72	PS	U	C			
5	14515	30	PS	U	C			
5	14518	8	PS	U	C			
5	14523	52	PS	U	C			
5	14526	30	PS	U	D			
5	14533	41	PS	U	C			
5	14534	29	PS	U	D			
5	14535	2	PS	U	C			
5	14537	27	PS	U	C			
5	14538	48	PS	U	D			
5	14539	13	PS	U	B			
5	14541	27	PS	U	C			
5	14546	7	PS	U	B			
5	14548	6	PS	U	B			
5	14552	42	PS	U	C			
5	14563	15	PS	U	D			
5	14565	21	PS	U	C			
5	14568	30	PS	U	D			
5	14573	3	PS	R	A			
5	14576	40	PS	U	D			
5	14580	19	PS	U	C			
5	14585	18	PS	U	D			
5	14587	23	PS	U	C			
5	14593	21	PS	U	C			
5	14594	17	PS	U	D			
5	14599	12	PS	U	D			
5	14601	21	PS	U	D			
5	14602	29	PS	U	C			
5	14605	50	PS	U	C			
5	14606	9	PS	U	C			
5	14608	26	PS	U	C			
5	14614	68	PS	U	D			
5	14622	19	PS	U	C			
5	14626	13	PS	U	C			
5	14629	77	PS	U	C			
5	14637	23	PS	U	C			
5	14639	16	PS	U	B			
5	14641	31	PS	U	C			
5	14642	14	PS	U	C			
5	14643	15	PS	U	C			
5	14649	14	PS	U	B			
5	14650	51	PS	U	D			
5	14657	7	PS	U	E			
5	14659	12	PS	U	C			
5	14670	52	PS	U	D			
5	14671	43	PS	U	C			
5	14672	15	PS	U	C			
5	14673	23	PS	U	C			
5	14674	67	PS	U	C			
5	14675	19	PS	U	C			
5	14677	22	PS	U	C			
5	14678	6	MC	U	A			
5	14683	19	PP	U	E			
5	14687	26	PS	U	D			
5	14697	48	MD	U	C			
5	14699	43	PS	U	D			
5	14703	88	PS	U	D			
5	14706	35	PS	U	B			
5	14707	23	PS	U	D			
5	14716	25	PS	U	D			
5	14717	45	PS	U	D			
5	14718	7	PS	U	D			
5	14719	14	PS	U	B			
5	14720	35	MC	U	C			
5	14724	34	MD	U	C			
5	14750	26	PS	U	D			
5	14751	23	PS	U	D			
5	14753	19	PS	U	D			
5	14760	37	PS	U	B			
5	14762	17	PS	U	D			
5	14764	62	PS	U	D			
5	14770	64	PS	U	D			
5	14771	30	PS	U	D			
5	14773	54	PS	U	D			
5	14775	25	PS	U	D			
5	14778	30	PS	U	B			
5	14779	24	PS	U	D			
5	14782	30	PS	U	C			
5	14783	67	PS	U	D			
5	14788	33	PS	U	C			
5	14790	15	PS	U	D			
5	14801	42	PS	U	C			
5	14804	39	PS	U	B			
5	14805	22	MD	U	B			
5	14818	37	PS	U	D			
5	14819	22	PS	R	C			
5	14820	22	PS	U	C			
5	14822	29	PS	U	C			
5	14823	7	PS	U	C			
5	14824	27	PS	U	C			
5	14825	30	PS	U	C			
5	14848	30	PS	U	C			
5	14856	34	PS	U	C			
5	14860	30	PS	U	D			
5	14862	13	PS	U	B			
5	14865	32	PS	U	B			
5	14867	21	PS	U	C			
5	14870	21	PS	U	C			
5	14871	11	PS	U	D			
5	14879	175	PS	U	C			
5	14885	16	PS	U	C			
5	14896	32	PS	U	C			
5	14901	61	PS	U	D			
5	14902	41	PS	U	D			
5	14912	74	PS	U	D			
5	14913	12	PS	U	D			
5	14917	19	PS	U	D			
5	14919	2	PS	U	C			
5	14922	18	PS	U	D			
5	14923	28	PS	U	D			
6	15501	66	PS	U	B			
6	15502	26	PS	U	C			
6	15510	32	PP	U	E			
6	15515	35	PS	U	C			
6	15521	48	PP	U	E			
6	15522	16	PS	U	C			
6	15524	14	PP	U	E			
6	15526	29	MD	U	B			
6	15534	28	PS	U	D			
6	15535	10	MD	R	B			
6	15554	33	PS	U	D			
6	15564	59	PP	R	E			
6	15569	1	MD	R	A			
6	15570	31	MD	U	B			
6	15571	9	PS	U	B			
6	15576	29	PP	R	E			
6	15578	15	PS	R	B			
6	15579	27	PS	U	C			
6	15585	36	PS	U	D			
6	15588	27	PS	U	C			
6	15589	25	PS	U	C			
6	15593	42	PS	U	C			
6	15594	34	PS	U	C			
6	15596	61	MC	U	B			
6	15600	20	PS	U	C			
6	15601	47	PS	U	D			
6	15605	25	PS	U	D			
6	15608	43	MC	U	B			
6	15610	60	PS	U	C			
6	15614	87	MD	U	B			
6	15621	34	PS	U	D			
6	15622	24	PS	U	C			
6	15624	103	PS	U	C			
6	15627	19	PS	R	C			
6	15631	37	PP	U	E			
6	15632	26	PS	U	C			
6	15633	31	PS	U	D			
6	15643	28	PS	U	B			
6	15646	127	PS	U	C			
6	15650	21	PS	U	D			
6	15657	50	PS	U	C			
6	15662	55	PS	U	D			
6	15664	69	PS	U	D			
6	15676	19	PS	U	D			
6	15682	19	PS	U	C			
6	15683	32	PS	U	D			
6	15684	31	PS	U	D			
6	15690	46	PS	U	C			
6	15700	60	PS	U	D			
6	15705	11	PS	U	D			
6	15707	19	PS	U	D			
6	15719	14	PS	U	D			
6	15724	52	MD	U	A			
6	15726	43	PS	U	C			
6	15728	30	MD	U	B			
6	15731	17	PS	U	B			
6	15732	43	PS	U	B			
6	15739	50	PS	U	B			
6	15743	26	PS	U	C			
6	15744	29	PS	U	C			
6	15745	57	PS	U	C			
6	15746	24	PS	U	C			
6	15750	22	PS	U	C			
6	15753	42	MC	U	A			
6	15755	51	PS	U	C			
6	15757	20	PS	R	B			
6	15758	30	PS	U	C			
6	15762	25	MD	U	B			
6	15764	27	PS	U	C			
6	15767	29	PS	U	B			
6	15768	28	MC	U	A			
6	15770	40	MD	U	B			
6	15773	5	PS	U	B			
6	15779	22	PS	U	B			
6	15787	57	PS	U	C			
6	15792	25	PS	U	D			
6	15793	38	PS	U	C			
6	15807	20	PS	U	B			
6	15809	30	PS	U	C			
6	15811	27	PS	U	C			
6	15812	75	MD	U	B			
6	15817	36	PS	U	E			
6	15820	26	PS	U	C			
6	15832	5	PS	U	B			
7	16410	52	PS	U	C			
7	16415	73	PS	U	D			
7	16427	32	PS	U	D			
7	16428	64	MD	U	B			
7	16431	31	PP	U	E			
7	16441	89	PS	U	C			
7	16444	65	PS	U	B			
7	16446	118	PS	U	C			
7	16448	74	PS	U	C			
7	16449	22	PS	U	C			
7	16453	29	PP	U	E			
7	16456	7	PS	R	B			
7	16459	35	PS	R	A			
7	16460	63	MD	U	B			
7	16461	36	PS	U	A			
7	16468	83	MD	U	A			
7	16469	50	MD	U	B			
7	16470	55	PP	U	E			
7	16476	21	PS	U	D			
7	16477	29	PS	U	D			
7	16484	22	PS	U	C			
7	16485	46	PS	U	C			
7	16488	38	PS	U	C			
7	16489	15	PS	U	E			
7	16491	6	PS	U	D			
7	16492	11	PS	R	A			
7	16494	23	PS	U	C			
7	16497	39	PS	U	D			
7	16502	18	PS	U	C			
7	16506	36	MD	U	B			
7	16507	20	PS	U	C			
7	16508	55	PS	U	D			
7	16509	30	PS	R	D			
7	16510	7	PS	U	A			
7	16512	34	PS	U	C			
7	16513	11	PS	U	B			
7	16518	5	PS	U	B			
7	16520	21	PS	U	C			
7	16526	67	PS	U	C			
7	16535	69	PS	U	C			
7	16541	22	PS	U	C			
7	16546	13	PS	U	C			
7	16549	22	PS	U	C			
7	16550	58	PS	U	D			
7	16556	32	PS	U	C			
7	16564	37	PS	R	B			
7	16569	19	PS	U	A			
7	16570	39	PS	U	B			
7	16580	64	MD	U	A			
7	16588	32	PS	U	C			
7	16589	24	PS	U	A			
7	16600	72	PS	U	C			
7	16608	35	PS	U	C			
7	16624	22	PS	U	B			
7	16625	20	PS	R	B			
7	16627	79	PS	U	D			
7	16644	46	PS	U	C			
7	16652	27	PS	U	B			
7	16676	75	MD	U	A			
7	16677	27	PS	U	B			
7	16678	16	PS	U	C			
7	16684	3	PS	U	A			
7	16685	37	PS	U	B			
7	16690	32	PS	U	B			
7	16695	35	PS	R	B			
7	16704	35	PS	U	B			
7	16708	7	PS	R	A			
7	16713	9	PS	R	B			
7	16715	66	MD	U	C			
7	16717	19	PS	U	C			
7	16720	11	PS	U	B			
7	16728	38	PS	U	D			
7	16730	45	PS	U	C			
7	16737	8	PS	U	C			
8	17600	175	PS	U	D			
8	17605	69	PS	U	D			
8	17606	72	PP	U	E			
8	17607	46	PS	U	D			
8	17634	18	PP	U	E			
8	17635	118	PS	U	C			
8	17636	2	MD	R	C			
8	17637	4	MD	R	A			
8	17638	20	PS	U	A			
8	17648	70	PS	U	C			
8	17652	45	PS	U	C			
8	17655	3	MD	R	A			
8	17657	73	PS	U	C			
8	17660	22	PS	U	E			
8	17679	24	PS	U	B			
8	17686	41	PS	U	D			
8	17687	76	PS	U	D			
8	17689	32	PS	U	C			
8	17690	34	PS	U	C			
8	17692	36	PS	U	D			
8	17693	34	MD	U	B			
8	17698	51	MD	U	B			
8	17703	73	PS	U	D			
8	17708	25	PS	U	D			
8	17709	17	MD	U	B			
8	17715	4	PS	R	A			
8	17719	37	PS	U	D			
8	17723	20	MD	U	A			
8	17725	30	PS	U	C			
8	17728	27	PS	U	D			
8	17732	34	PS	U	C			
8	17733	58	PS	U	C			
8	17734	20	PS	U	D			
8	17735	147	PS	U	C			
8	17736	60	PS	U	C			
8	17737	51	PS	U	B			
8	17741	24	MD	U	B			
8	17742	12	MD	U	A			
8	17746	28	PS	U	C			
8	17749	4	PS	R	C			
8	17751	44	MD	U	B			
8	17762	1	PS	R	A			
8	17763	9	PS	R	A			
8	17764	11	PS	R	A			
8	17765	76	PS	U	C			
8	17766	34	PS	U	B			
8	17778	56	PS	U	B			
8	17779	31	PS	U	C			
8	17782	12	MD	U	B			
8	17785	38	MD	U	B			
8	17786	10	PS	U	C			
8	17787	70	MD	U	B			
8	17788	36	PS	U	C			
8	17793	21	PS	U	D			
8	17794	129	PS	U	D			
8	17797	26	PS	U	C			
8	17800	63	PS	U	D			
8	17812	86	PS	U	D			
8	17813	25	MD	U	B			
8	17814	44	MD	U	B			
8	17817	38	PS	U	C			
8	17824	12	PS	U	D			
8	17828	49	PS	U	B			
8	17833	35	PS	U	D			
8	17840	25	PS	U	B			
8	17854	25	PS	U	C			
8	17855	75	PS	U	D			
8	17858	38	PS	U	D			
8	17859	86	PS	U	D			
8	17860	21	PS	U	B			
8	17874	31	MD	U	B			
8	17875	59	PS	U	C			
8	17876	65	PS	U	D			
8	17877	38	PS	U	D			
8	17883	32	PS	U	C			
8	17892	20	MD	U	A			
8	17893	14	PP	U	E			
8	17895	65	PS	U	C			
8	17897	33	MD	U	B			
8	17898	46	MD	U	B			
8	17900	31	PS	U	D			
8	17902	42	PS	U	C			
8	17903	33	PS	U	D			
8	17907	40	PS	U	D			
8	17912	68	PS	U	D			
8	17915	98	PS	U	B			
8	17916	41	MD	U	B			
8	17918	52	PS	U	D			
8	17920	73	PS	U	C			
8	17924	32	MD	U	B			
8	17930	17	MD	U	A			
8	18002	52	MD	U	C			
8	18006	18	MD	U	A			
8	18007	70	PS	U	D			
8	18012	59	MD	U	B			
8	18014	29	MD	U	C			
8	18015	25	MD	U	B			
8	18016	32	MD	U	B			
8	18017	28	MD	U	A			
8	18021	11	MD	U	B			
8	18028	82	PS	U	C			
8	18034	59	PS	U	D			
8	18035	35	PS	U	C			
8	18049	70	PS	U	D			
8	18050	19	PS	U	D			
8	18055	11	PP	U	E			
8	18065	34	MD	U	B			
8	18069	19	PS	U	D			
8	18075	15	PS	U	A			
8	18087	35	PS	U	B			
8	18090	25	PS	R	A			
8	18093	27	PS	U	C			
8	18094	28	PS	U	C			
8	18097	100	PS	U	D			
8	18099	21	MD	U	B			
8	18102	55	PS	U	B			
8	18111	49	PS	U	C			
8	18112	28	MD	U	B			
8	18114	18	PS	U	D			
8	18124	26	PS	U	C			
8	18126	44	PS	U	B			
8	18127	28	PS	U	C			
8	18128	36	PS	U	D			
8	18149	46	PS	U	C			
8	18163	57	PS	U	D			
8	18172	31	PS	U	D			
8	18180	6	PS	U	B			
8	18184	24	PS	U	B			
8	18199	25	PS	U	C			
8	18218	78	MD	U	A			
8	18234	15	PS	U	B			
8	18237	77	PS	U	D			
8	18247	35	PS	U	D			
8	18249	7	PP	U	C			
8	18251	24	PS	U	D			
9	19902	1	MD	R	A			
9	19908	58	PP	U	E			
9	19910	6	PS	R	A			
9	19911	1	PS	R	A			
9	19912	2	MD	R	B			
9	19919	3	PS	R	A			
9	19921	26	PS	U	D			
9	19922	18	PS	R	B			
9	19923	16	PS	U	A			
9	19927	10	MD	U	B			
9	19928	11	PS	R	A			
9	19930	3	PS	R	A			
9	19934	10	PS	R	A			
9	19944	28	PS	U	C			
9	19947	26	PS	U	B			
9	19948	5	PS	R	A			
9	19949	6	PS	R	A			
9	19950	20	PS	U	B			
9	19951	5	PS	R	A			
9	19952	62	PS	U	C			
9	19953	5	PS	R	C			
9	19954	16	PS	U	B			
9	19962	15	PP	U	E			
9	19965	17	PS	U	B			
9	19968	41	PS	U	C			
9	19972	23	PS	U	D			
9	19976	2	MD	R	A			
9	19981	17	PS	U	D			
9	19983	57	PS	U	C			
9	19984	20	PS	U	B			
9	19986	2	MD	R	A			
9	19996	2	PS	R	B			
9	19998	1	PS	R	B			
9	19999	1	PS	R	A			
9	20008	62	PS	U	B			
9	20009	9	PS	U	B			
9	20010	6	PS	R	A			
9	20013	5	PS	R	A			
9	20015	2	PS	R	A			
9	20016	52	PS	U	C			
9	20018	1	PS	R	A			
9	20019	43	PS	U	C			
9	20022	1	PS	R	A			
9	20024	2	PS	R	A			
9	20025	68	MD	U	D			
9	20026	5	PS	R	A			
9	20027	2	PS	R	A			
9	20029	5	PS	R	A			
9	20033	2	PS	R	A			
9	20034	11	PS	U	A			
9	20041	19	PS	R	B			
9	20042	30	PS	U	B			
9	20046	65	PS	U	C			
9	20048	54	PS	U	D			
9	20051	3	PS	R	A			
9	20052	19	PS	U	B			
9	20056	1	PS	R	A			
9	20064	21	PS	U	B			
9	20067	11	PS	R	A			
9	20068	26	PS	U	D			
9	20071	20	PS	U	B			
9	20074	29	PS	U	D			
9	20075	2	PS	R	A			
9	20080	3	PS	R	A			
9	20081	1	PS	R	A			
9	20082	34	PS	U	B			
9	20084	7	PS	R	A			
9	20085	16	PS	U	D			
9	20087	4	PS	R	A			
9	20088	7	PS	R	A			
9	20090	20	PS	U	D			
9	20091	20	PP	U	E			
9	20094	6	PS	R	A			
9	20095	6	PS	R	A			
9	20096	23	PS	U	C			
9	20098	8	PS	R	A			
9	20099	13	PS	R	A			
9	20108	25	PS	U	B			
9	20113	10	PS	R	A			
9	20117	2	PS	R	A			
9	20119	11	PS	U	B			
9	20120	26	PS	U	C			
9	20121	27	MD	U	B			
9	20122	4	PS	R	A			
9	20129	34	PS	U	C			
9	20133	17	PS	U	B			
9	20135	2	PS	R	B			
9	20137	68	PS	U	C			
9	20140	32	PS	U	C			
9	20141	6	PS	R	A			
9	20142	5	PS	R	A			
9	20145	9	PS	R	A			
9	20147	2	MD	R	B			
9	20149	5	PS	R	A			
9	20150	1	PS	R	A			
9	20152	6	PS	R	A			
9	20153	20	PS	U	D			
9	20154	19	PS	U	C			
9	20161	15	PS	U	A			
9	20162	18	PS	U	B			
9	20167	18	PS	U	D			
9	20170	16	PS	R	C			
9	20180	39	PS	R	B			
9	20181	51	PS	U	D			
9	20182	22	PS	U	C			
9	20183	3	PS	R	A			
9	20186	20	PS	U	B			
9	20187	3	PS	R	A			
9	20192	6	PS	R	A			
9	20194	18	PS	U	D			
9	20200	21	MD	U	B			
9	20202	18	PS	R	B			
9	20205	40	PS	R	B			
9	20209	11	PS	U	D			
9	20212	11	PS	U	D			
9	20213	23	PS	R	B			
9	20215	18	PS	R	B			
9	20218	21	PS	U	D			
9	20219	16	PS	U	B			
9	20222	4	PS	R	A			
9	20226	63	PS	U	C			
9	20227	2	PS	R	A			
9	20235	40	PP	U	E			
10	22002	2	MD	R	A			
10	22007	32	PS	U	C			
14	22008	1	PS	R	A			
10	22009	30	PS	U	A			
10	22010	52	PS	U	C			
10	22011	4	PS	U	B			
14	22014	35	PS	U	C			
10	22015	1	MC	R	A			
14	22016	1	PS	R	E			
10	22019	34	PS	U	C			
14	22025	1	PS	R	A			
10	22029	22	PS	U	C			
10	22041	16	PS	U	C			
10	22042	8	PS	R	A			
14	22045	1	MD	R	C			
10	22065	87	PS	U	D			
10	22072	2	MC	R	A			
14	22077	4	PS	R	B			
10	22079	3	PS	U	A			
10	22083	9	MD	U	B			
10	22086	24	MD	R	B			
10	22092	3	PS	R	A			
10	22094	34	PS	U	C			
14	22095	1	PS	R	A			
10	22096	3	PS	R	A			
10	22100	2	MD	R	A			
10	22105	46	MD	U	A			
14	22111	7	PS	R	B			
10	22112	4	MC	R	A			
14	22125	2	PS	R	A			
10	22130	20	MC	U	A			
14	22134	1	MD	R	A			
10	22142	1	MC	R	A			
10	22144	49	PP	U	E			
14	22145	2	MD	R	C			
10	22146	35	PS	U	B			
14	22148	2	PS	R	A			
14	22153	3	PS	R	A			
10	22155	28	PS	U	E			
14	22158	3	PS	R	A			
14	22160	22	PS	U	C			
14	22162	2	PS	R	A			
14	22165	13	PS	R	B			
10	22174	4	PS	R	C			
10	22175	39	MD	U	A			
10	22176	32	MC	U	A			
14	22177	12	PP	R	E			
14	22181	5	PS	R	A			
10	22184	2	PS	R	A			
14	22186	8	PS	R	A			
10	22191	83	PS	R	C			
10	22192	82	PS	U	B			
10	22195	35	PS	U	A			
10	22196	15	PS	R	B			
14	22198	3	PS	R	A			
10	22200	27	PS	U	C			
10	22203	4	PS	R	B			
14	22207	5	PS	R	A			
10	22210	24	PS	U	D			
10	22211	24	PS	U	E			
14	22218	16	PS	R	B			
14	22219	4	PS	R	A			
10	22220	6	PS	R	A			
14	22221	5	PS	R	A			
10	22223	20	PS	U	C			
10	22224	23	PS	U	D			
14	22225	5	PS	R	B			
14	22226	24	PS	U	A			
14	22228	1	PS	R	A			
10	22229	49	MD	U	B			
10	22230	26	PS	U	A			
14	22231	34	PS	U	D			
10	22234	37	PS	U	C			
10	22236	41	PS	U	D			
14	22244	2	PS	R	B			
14	22245	3	PS	R	A			
10	22246	28	PS	U	B			
10	22248	19	PS	U	C			
10	22253	3	PS	R	A			
10	22255	12	PS	U	B			
14	22257	3	PS	R	B			
14	22258	5	PS	R	A			
10	22260	31	PS	U	C			
10	22261	6	PS	U	A			
10	22262	17	PS	U	B			
10	22263	18	PS	U	C			
10	22265	16	PS	U	B			
14	22267	3	PS	R	A			
14	22268	6	PS	R	A			
14	22269	4	PS	R	A			
10	22274	1	PS	R	A			
14	22275	77	PS	U	C			
14	22277	22	PS	U	C			
10	22279	8	PS	R	A			
14	22280	6	PS	R	A			
10	22283	27	PS	U	C			
10	22284	6	PS	R	A			
10	22289	9	PS	U	A			
14	22291	2	PS	R	A			
10	22301	3	PS	R	A			
10	22302	59	PS	R	B			
10	22306	13	PS	U	D			
10	22309	28	MD	R	B			
10	22310	8	MD	R	A			
14	22312	8	PS	R	B			
14	22313	22	PS	U	B			
14	22315	2	PS	R	A			
14	22316	3	PS	R	C			
14	22317	7	PS	R	A			
14	22319	54	PS	U	D			
10	22322	25	PS	U	B			
10	22323	5	PS	R	A			
10	22325	5	PS	R	B			
10	22327	55	PS	U	C			
10	22330	9	PS	U	D			
14	22333	46	MD	U	A			
10	22334	33	PS	U	C			
14	22337	22	PS	U	A			
10	22338	5	PS	R	A			
14	22339	42	PS	U	C			
10	22340	3	PS	R	A			
10	22342	8	PS	U	B			
10	22343	33	PS	R	B			
10	22346	6	PS	R	B			
10	22347	1	PS	R	A			
10	22348	1	PS	R	A			
14	22349	4	PS	R	B			
14	22351	71	PS	U	D			
14	22352	18	PS	R	B			
14	22354	36	MD	U	A			
10	22355	9	PS	U	A			
10	22356	18	PS	U	C			
10	22358	23	PS	U	B			
14	22360	4	PS	R	B			
10	22361	20	PS	U	C			
10	22366	14	PS	U	B			
10	22367	6	PS	R	B			
10	22372	31	PS	R	D			
14	22373	5	PS	R	B			
14	22374	9	PS	U	A			
10	22375	7	PS	R	A			
10	22380	38	MC	U	A			
14	22383	3	PS	R	B			
10	22389	1	PS	R	A			
10	22390	4	PS	U	B			
10	22396	2	PS	R	A			
14	22398	12	PS	U	D			
14	22399	8	PS	U	B			
14	22400	8	PS	R	A			
10	22403	26	MC	U	D			
10	22408	9	PS	R	A			
10	22410	66	PS	U	D			
10	22413	6	PS	R	A			
14	22414	50	MD	U	B			
10	22417	12	PS	U	A			
10	22418	90	MD	U	A			
10	22419	57	MD	U	B			
10	22420	14	MD	U	B			
10	22422	6	PS	R	D			
10	22425	7	PS	R	A			
10	22427	9	PS	R	B			
14	22428	70	PS	U	C			
14	22429	10	PS	R	A			
10	22430	21	MD	U	A			
10	22433	6	PS	R	A			
10	22434	180	PS	U	C			
10	22436	92	PS	U	B			
10	22439	14	PS	R	A			
10	22441	8	PS	U	B			
10	22444	10	PS	U	B			
10	22447	12	PS	U	B			
14	22448	3	PS	R	A			
10	22451	9	PS	R	B			
14	22452	11	PS	R	A			
10	22456	12	PS	U	C			
14	22459	19	PS	U	D			
10	22461	5	PS	R	A			
14	22462	30	PS	U	B			
10	22467	11	PS	U	D			
10	22470	17	PS	U	D			
14	22476	27	MD	U	A			
10	22478	14	PS	R	A			
10	22480	63	MD	U	B			
14	22486	1	PS	R	A			
10	22489	31	PS	R	B			
14	22492	6	PS	R	A			
10	22493	31	MD	U	A			
14	22495	39	PS	U	C			
14	22496	11	PS	U	A			
10	22506	45	PP	U	E			
10	22509	53	MD	U	B			
10	22512	25	PS	U	C			
10	22519	68	MD	U	B			
14	22527	35	PS	U	A			
14	22531	71	MC	U	C			
14	22532	51	MD	U	C			
10	22533	14	PS	U	C			
10	22534	1	PS	R	A			
10	22535	89	MC	U	B			
10	22536	11	PS	U	D			
14	22537	1	PS	R	A			
10	22539	12	MD	U	B			
10	22542	38	PS	U	D			
10	22546	18	PS	U	C			
10	22548	4	PS	R	A			
14	22552	12	PS	R	B			
10	22554	61	MC	U	B			
10	22556	5	PS	R	A			
14	22558	28	MD	U	B			
10	22560	67	PS	U	B			
10	22561	31	PS	U	B			
10	22565	80	PS	U	C			
10	22566	25	PS	R	B			
10	22581	8	PS	R	B			
14	22584	11	PS	R	A			
14	22588	29	PS	U	B			
10	22602	27	PS	U	C			
10	22606	5	PS	U	C			
10	22608	49	PS	U	B			
10	22609	23	PP	U	D			
10	22610	17	PS	R	C			
14	22613	4	PS	R	A			
10	22615	6	PS	U	B			
10	22616	27	PS	U	B			
10	22620	5	PS	R	A			
10	22621	25	PS	U	B			
14	22627	6	PP	U	E			
14	22629	34	PS	U	B			
14	22631	24	PS	U	D			
10	22635	5	PS	R	A			
10	22641	20	PS	U	C			
10	22646	2	PS	U	A			
10	22650	3	PS	R	B			
10	22656	3	PS	R	A			
10	22657	31	PS	U	B			
10	22658	21	PS	U	B			
10	22668	14	PS	U	C			
10	22671	4	PS	R	A			
10	22672	29	PS	U	C			
10	22685	4	PS	R	A			
10	22686	20	MD	U	A			
10	22688	25	PS	R	B			
10	22690	7	PS	R	B			
10	22692	41	PS	U	D			
14	22738	11	PS	U	C			
14	22749	9	PS	R	B			
14	22753	10	PS	R	B			
14	22756	6	PS	U	C			
14	22759	17	PS	U	C			
11	24200	24	PS	U	A			
11	24206	90	PS	U	C			
11	24209	76	PS	U	C			
11	24212	51	PS	U	E			
11	24213	30	PS	U	D			
11	24214	93	PS	U	C			
11	24216	56	MD	U	C			
11	24221	24	PS	U	D			
11	24224	42	PS	U	C			
11	24226	39	PS	U	D			
11	24227	15	PS	U	B			
11	24229	41	MD	U	B			
11	24230	61	PS	U	C			
11	24233	29	PS	U	B			
12	24302	68	MC	U	C			
12	24303	28	PS	U	D			
12	24305	36	PS	U	D			
12	24307	88	MC	U	D			
12	24311	15	PS	U	D			
12	24313	61	MC	U	D			
12	24314	21	PP	U	E			
12	24317	20	PS	U	D			
12	24318	68	MC	U	C			
12	24319	20	PS	U	D			
12	24324	19	PP	U	D			
12	24327	15	PS	U	D			
12	24329	76	PS	U	D			
12	24338	23	PS	U	D			
12	24341	2	MD	R	D			
13	24400	32	PS	U	C			
13	24401	63	MC	U	B			
13	24403	23	MD	U	B			
13	24405	21	PS	U	C			
13	24406	35	PS	U	C			
13	24407	63	PS	U	B			
13	24409	33	PP	U	E			
13	24412	39	MC	U	B			
13	24419	46	PS	U	C			
13	24420	36	PS	U	B			
13	24423	76	PS	U	C			
13	24424	31	PS	U	B			
13	24426	31	PS	U	C			
13	24427	85	PS	U	D			
13	24428	15	PS	U	B			
13	24431	56	PS	U	C			
13	24432	10	PP	U	E			
13	24438	56	PS	U	C			
13	24443	100	MC	U	B			
13	24445	58	MD	U	A			
13	24448	20	PS	U	D			
13	24455	34	PS	U	C			
13	24459	12	PS	U	A			
13	24460	33	PS	U	C			
13	24464	63	MC	U	D			
13	24467	24	PS	U	C			
13	24486	63	PS	U	C			
13	24489	20	PS	U	B			
13	24491	9	PP	R	E			
13	24494	12	PP	U	D			
13	24498	39	PS	U	C			
13	24507	1	PP	U	E			
13	24508	58	PS	U	B			
13	24520	98	MD	U	B			
13	24558	42	PS	U	D			
13	24617	2	PP	U	E			
13	24622	133	MD	U	C			
13	24623	224	PS	U	B			
13	24624	116	PP	U	E			
13	24625	47	PS	U	D			
13	24626	63	PS	U	D			
13	24627	19	PP	U	E			
13	24642	154	PP	U	E			
13	24647	15	PP	U	D			
13	24648	77	PS	U	D			
13	24654	29	MC	U	B			
